id,year,decade,rank,title,artist,title_norm,artist_norm,source,url,word_count
6410,1963,1960,74,Fools Rush In,Rick Nelson,fools rush in,rick nelson,genius,https://genius.com/Ricky-nelson-fools-rush-in-lyrics,139.0
6412,1963,1960,76,Donna the Prima Donna,Dion,donna the prima donna,dion,genius,https://genius.com/Dion-donna-the-prima-donna-lyrics,228.0
6413,1963,1960,77,"That Sunday, That Summer",Nat King Cole,that sunday that summer,nat king cole,genius,https://genius.com/Nat-king-cole-that-sunday-that-summer-lyrics,207.0
6414,1963,1960,78,Another Saturday Night,Sam Cooke,another saturday night,sam cooke,genius,https://genius.com/Sam-cooke-another-saturday-night-lyrics,356.0
6415,1963,1960,79,"Painted, Tainted Rose",Al Martino,painted tainted rose,al martino,genius,https://genius.com/Al-martino-painted-tainted-rose-lyrics,128.0
6416,1963,1960,80,Go Away Little Girl,Steve Lawrence,go away little girl,steve lawrence,genius,https://genius.com/Steve-lawrence-go-away-little-girl-lyrics,128.0
6417,1963,1960,81,Take These Chains from My Heart,Ray Charles,take these chains from my heart,ray charles,genius,https://genius.com/Ray-charles-take-these-chains-from-my-heart-lyrics,175.0
6418,1963,1960,82,Talk to Me,Sunny & the Sunglows,talk to me,sunny the sunglows,genius,https://genius.com/Sunny-and-the-sunliners-and-sunny-and-the-sunglows-talk-to-me-lyrics,160.0
6419,1963,1960,83,Come and Get These Memories,Martha and the Vandellas,come and get these memories,martha and the vandellas,genius,https://genius.com/Martha-reeves-and-the-vandellas-come-and-get-these-memories-lyrics,237.0
6420,1963,1960,84,Do the Bird,Dee Dee Sharp,do the bird,dee dee sharp,genius,https://genius.com/Dee-dee-sharp-do-the-bird-lyrics,217.0
6421,1963,1960,85,It's All Right,The Impressions,its all right,the impressions,genius,https://genius.com/The-impressions-its-all-right-lyrics,229.0
6422,1963,1960,86,Shut Down,The Beach Boys,shut down,the beach boys,genius,https://genius.com/The-beach-boys-shut-down-lyrics,277.0
6423,1963,1960,87,One Fine Day,The Chiffons,one fine day,the chiffons,genius,https://genius.com/The-chiffons-one-fine-day-lyrics,170.0
6424,1963,1960,88,Little Town Flirt,Del Shannon,little town flirt,del shannon,genius,https://genius.com/Del-shannon-little-town-flirt-lyrics,235.0
6426,1963,1960,90,The Reverend Mr. Black,The Kingston Trio,the reverend mr black,the kingston trio,genius,https://genius.com/The-kingston-trio-reverend-mr-black-lyrics,459.0
6427,1963,1960,91,Hot Pastrami,The Dartells,hot pastrami,the dartells,genius,https://genius.com/The-dartells-hot-pastrami-lyrics,67.0
6428,1963,1960,92,Martian Hop,The Ran-Dells,martian hop,the randells,genius,https://genius.com/The-ran-dells-martian-hop-lyrics,227.0
6429,1963,1960,93,Wonderful! Wonderful!,The Tymes,wonderful wonderful,the tymes,genius,https://genius.com/The-tymes-wonderful-wonderful-lyrics,184.0
6430,1963,1960,94,Abilene,George Hamilton IV,abilene,george hamilton iv,genius,https://genius.com/George-hamilton-iv-abilene-lyrics,100.0
6431,1963,1960,95,Part Time Love,Little Johnny Taylor,part time love,little johnny taylor,genius,https://genius.com/Little-johnny-taylor-part-time-love-lyrics,256.0
6433,1963,1960,97,Detroit City,Bobby Bare,detroit city,bobby bare,genius,https://genius.com/Bobby-bare-detroit-city-lyrics,179.0
6434,1963,1960,98,Twenty Miles,Chubby Checker,twenty miles,chubby checker,genius,https://genius.com/Chubby-checker-twenty-miles-limbo-lyrics,243.0
6435,1963,1960,99,"Green, Green",The New Christy Minstrels,green green,the new christy minstrels,genius,https://genius.com/The-new-christy-minstrels-green-green-lyrics,253.0
6436,1963,1960,100,Hey Girl,Freddie Scott,hey girl,freddie scott,genius,https://genius.com/Freddie-scott-hey-girl-lyrics,175.0
6437,1964,1960,1,I Want to Hold Your Hand,The Beatles,i want to hold your hand,the beatles,genius,https://genius.com/The-beatles-i-want-to-hold-your-hand-lyrics,210.0
6438,1964,1960,3,"Hello, Dolly!",Louis Armstrong,hello dolly,louis armstrong,genius,https://genius.com/Louis-armstrong-hello-dolly-lyrics,113.0
6439,1964,1960,4,"Oh, Pretty Woman",Roy Orbison,oh pretty woman,roy orbison,genius,https://genius.com/Roy-orbison-oh-pretty-woman-lyrics,171.0
6440,1964,1960,5,I Get Around,The Beach Boys,i get around,the beach boys,azlyrics,https://www.azlyrics.com/lyrics/beachboys/igetaround.html,347.0
6441,1964,1960,6,Everybody Loves Somebody,Dean Martin,everybody loves somebody,dean martin,genius,https://genius.com/Dean-martin-everybody-loves-somebody-lyrics,150.0
6442,1964,1960,7,My Guy,Mary Wells,my guy,mary wells,genius,https://genius.com/Mary-wells-my-guy-lyrics,313.0
6443,1964,1960,8,We'll Sing in the Sunshine,Gale Garnett,well sing in the sunshine,gale garnett,genius,https://genius.com/Gale-garnett-well-sing-in-the-sunshine-lyrics,197.0
6444,1964,1960,9,Last Kiss,J. Frank Wilson and the Cavaliers,last kiss,j frank wilson and the cavaliers,genius,https://genius.com/J-frank-wilson-and-the-cavaliers-last-kiss-lyrics,254.0
6445,1964,1960,10,Where Did Our Love Go,The Supremes,where did our love go,the supremes,azlyrics,https://www.azlyrics.com/lyrics/supremes/wheredidourlovego.html,164.0
6446,1964,1960,11,People,Barbra Streisand,people,barbra streisand,genius,https://genius.com/Barbra-streisand-people-lyrics,133.0
6448,1964,1960,13,A Hard Day's Night,The Beatles,a hard days night,the beatles,azlyrics,https://www.azlyrics.com/lyrics/beatles/aharddaysnight.html,247.0
6449,1964,1960,15,Do Wah Diddy Diddy,Manfred Mann,do wah diddy diddy,manfred mann,azlyrics,https://www.azlyrics.com/lyrics/manfredmann/dowahdiddydiddy.html,288.0
6450,1964,1960,16,Please Please Me,The Beatles,please please me,the beatles,azlyrics,https://www.azlyrics.com/lyrics/beatles/pleasepleaseme.html,153.0
6451,1964,1960,17,Dancing in the Street,Martha and the Vandellas,dancing in the street,martha and the vandellas,genius,https://genius.com/Martha-reeves-and-the-vandellas-dancing-in-the-street-lyrics,247.0
6453,1964,1960,19,Love Me with All Your Heart (Cuando Calienta El Sol),The Ray Charles Singers,love me with all your heart cuando calienta el sol,the ray charles singers,genius,https://genius.com/Ray-charles-singers-love-me-with-all-your-heart-cuando-calienta-el-sol-lyrics,182.0
6454,1964,1960,20,Under the Boardwalk,The Drifters,under the boardwalk,the dri,genius,https://genius.com/The-drifters-under-the-boardwalk-lyrics,242.0
6455,1964,1960,21,Chapel of Love,The Dixie Cups,chapel of love,the dixie cups,genius,https://genius.com/The-dixie-cups-chapel-of-love-lyrics,182.0
6456,1964,1960,22,Suspicion,Terry Stafford,suspicion,terry stafford,genius,https://genius.com/Terry-stafford-suspicion-lyrics,205.0
6457,1964,1960,23,Glad All Over,The Dave Clark Five,glad all over,the dave clark five,genius,https://genius.com/The-dave-clark-five-glad-all-over-lyrics,279.0
6458,1964,1960,24,Rag Doll,The Four Seasons,rag doll,the four seasons,genius,https://genius.com/The-four-seasons-rag-doll-lyrics,128.0
6459,1964,1960,26,Bread and Butter,The Newbeats,bread and butter,the newbeats,genius,https://genius.com/The-newbeats-bread-and-butter-lyrics,210.0
6460,1964,1960,27,It Hurts to Be in Love,Gene Pitney,it hurts to be in love,gene pitney,genius,https://genius.com/Gene-pitney-it-hurts-to-be-in-love-lyrics,234.0
6461,1964,1960,28,Dead Man's Curve,Jan and Dean,dead mans curve,jan and dean,genius,https://genius.com/Jan-and-dean-dead-mans-curve-lyrics,328.0
6462,1964,1960,29,Come a Little Bit Closer,Jay and the Americans,come a little bit closer,jay and the americans,genius,https://genius.com/Jay-and-the-americans-come-a-little-bit-closer-lyrics,250.0
6463,1964,1960,30,A World Without Love,Peter and Gordon,a world without love,peter and gordon,genius,https://genius.com/Peter-and-gordon-a-world-without-love-lyrics,198.0
6464,1964,1960,31,Have I the Right?,The Honeycombs,have i the right,the honeycombs,genius,https://genius.com/The-honeycombs-have-i-the-right-lyrics,254.0
6465,1964,1960,32,Don't Let the Rain Come Down (Crooked Little Man),The Serendipity Singers,dont let the rain come down crooked little man,the serendipity singers,genius,https://genius.com/The-serendipity-singers-dont-let-the-rain-come-down-crooked-little-man-lyrics,386.0
6466,1964,1960,33,Baby Love,The Supremes,baby love,the supremes,azlyrics,https://www.azlyrics.com/lyrics/supremes/babylove.html,219.0
6467,1964,1960,34,Let It Be Me,Betty Everett & Jerry Butler,let it be me,betty everett jerry butler,genius,https://genius.com/Jerry-butler-and-betty-everett-let-it-be-me-stereo-lyrics,113.0
6468,1964,1960,35,Wishin' and Hopin',Dusty Springfield,wishin and hopin,dusty springfield,genius,https://genius.com/Dusty-springfield-wishin-and-hopin-lyrics,243.0
6469,1964,1960,36,You Don't Own Me,Lesley Gore,you dont own me,lesley gore,genius,https://genius.com/Lesley-gore-you-dont-own-me-lyrics,204.0
6470,1964,1960,37,Walk On By,Dionne Warwick,walk on by,dionne warwick,azlyrics,https://www.azlyrics.com/lyrics/dionnewarwick/walkonby.html,191.0
6471,1964,1960,38,The House of the Rising Sun,The Animals,the house of the rising sun,the animals,genius,https://genius.com/The-animals-the-house-of-the-rising-sun-lyrics,154.0
6472,1964,1960,39,G.T.O.,Ronny & the Daytonas,gto,ronny the daytonas,genius,https://genius.com/Ronny-and-the-daytonas-gto-lyrics,315.0
6473,1964,1960,40,Twist and Shout,The Beatles,twist and shout,the beatles,genius,https://genius.com/The-beatles-twist-and-shout-lyrics,314.0
6474,1964,1960,41,Memphis,Johnny Rivers,memphis,johnny rivers,azlyrics,https://www.azlyrics.com/lyrics/johnnyrivers/memphis.html,165.0
6475,1964,1960,42,White on White,Danny Williams,white on white,danny williams,genius,https://genius.com/Danny-williams-zaf-white-on-white-lyrics,165.0
6476,1964,1960,43,Hey Little Cobra,The Rip Chords,hey little cobra,the rip chords,genius,https://genius.com/The-rip-chords-hey-little-cobra-lyrics,294.0
6477,1964,1960,44,The Shoop Shoop Song (It's in His Kiss),Betty Everett,the shoop shoop song its in his kiss,betty everett,genius,https://genius.com/Betty-everett-the-shoop-shoop-song-its-in-his-kiss-lyrics,264.0
6478,1964,1960,45,Bits and Pieces,The Dave Clark Five,bits and pieces,the dave clark five,azlyrics,https://www.azlyrics.com/lyrics/daveclarkfive/bitsandpieces.html,197.0
6479,1964,1960,46,My Boy Lollipop,Millie Small,my boy lollipop,millie small,azlyrics,https://www.azlyrics.com/lyrics/milliesmall/myboylollipop.html,165.0
6480,1964,1960,47,"Um, Um, Um, Um, Um, Um",Major Lance,um um um um um um,major lance,genius,https://genius.com/Major-lance-um-um-um-um-um-um-lyrics,262.0
6481,1964,1960,48,The Little Old Lady (from Pasadena),Jan and Dean,the little old lady from pasadena,jan and dean,genius,https://genius.com/Jan-and-dean-the-little-old-lady-from-pasadena-lyrics,360.0
6482,1964,1960,49,Don't Let the Sun Catch You Crying,Gerry and the Pacemakers,dont let the sun catch you crying,gerry and the pacemakers,genius,https://genius.com/Gerry-and-the-pacemakers-dont-let-the-sun-catch-you-crying-lyrics,126.0
6483,1964,1960,50,A Summer Song,Chad & Jeremy,a summer song,chad jeremy,genius,https://genius.com/Chad-and-jeremy-a-summer-song-lyrics,192.0
6485,1964,1960,52,Can't Buy Me Love,The Beatles,cant buy me love,the beatles,genius,https://genius.com/The-beatles-cant-buy-me-love-lyrics,210.0
6486,1964,1960,53,Remember (Walking in the Sand),The Shangri-Las,remember walking in the sand,the shangrilas,azlyrics,https://www.azlyrics.com/lyrics/shangrilas/rememberwalkinginthesand.html,175.0
6487,1964,1960,54,C'mon and Swim,Bobby Freeman,cmon and swim,bobby freeman,genius,https://genius.com/Bobby-freeman-cmon-and-swim-lyrics,309.0
6488,1964,1960,55,Do You Want to Know a Secret,The Beatles,do you want to know a secret,the beatles,azlyrics,https://www.azlyrics.com/lyrics/beatles/doyouwanttoknowasecret.html,139.0
6489,1964,1960,56,Keep On Pushing,The Impressions,keep on pushing,the impressions,azlyrics,https://www.azlyrics.com/lyrics/impressions/keeponpushing.html,142.0
6490,1964,1960,57,Baby I Need Your Loving,Four Tops,baby i need your loving,four tops,genius,https://genius.com/The-four-tops-baby-i-need-your-loving-lyrics,309.0
6491,1964,1960,58,Navy Blue,Diane Renay,navy blue,diane renay,genius,https://genius.com/Diane-renay-navy-blue-lyrics,244.0
6492,1964,1960,59,Diane,The Bachelors,diane,the bachelors,genius,https://genius.com/The-bachelors-diane-lyrics,125.0
6494,1964,1960,61,Little Honda,The Hondells,little honda,the hondells,genius,https://genius.com/The-hondells-little-honda-lyrics,298.0
6495,1964,1960,62,Chug-a-Lug,Roger Miller,chugalug,roger miller,genius,https://genius.com/Roger-miller-chug-a-lug-lyrics,205.0
6496,1964,1960,63,See the Funny Little Clown,Bobby Goldsboro,see the funny little clown,bobby goldsboro,genius,https://genius.com/Bobby-goldsboro-see-the-funny-little-clown-lyrics,176.0
6497,1964,1960,64,Because,The Dave Clark Five,because,the dave clark five,azlyrics,https://www.azlyrics.com/lyrics/daveclarkfive/because.html,116.0
6498,1964,1960,65,(Just Like) Romeo and Juliet,The Reflections,just like romeo and juliet,the reflections,genius,https://genius.com/The-reflections-detroit-band-just-like-romeo-and-juliet-lyrics,180.0
6499,1964,1960,66,For You,Rick Nelson,for you,rick nelson,genius,https://genius.com/Ricky-nelson-for-you-lyrics,108.0
6500,1964,1960,67,Today,The New Christy Minstrels,today,the new christy minstrels,genius,https://genius.com/The-new-christy-minstrels-today-lyrics,177.0
6501,1964,1960,68,Can't You See That She's Mine,The Dave Clark Five,cant you see that shes mine,the dave clark five,genius,https://genius.com/The-dave-clark-five-cant-you-see-that-shes-mine-lyrics,250.0
6502,1964,1960,69,Leader of the Pack,The Shangri-Las,leader of the pack,the shangrilas,genius,https://genius.com/The-shangri-las-leader-of-the-pack-lyrics,327.0
6503,1964,1960,70,Funny How Time Slips Away,Joe Hinton,funny how time slips away,joe hinton,genius,https://genius.com/Joe-hinton-funny-how-time-slips-away-lyrics,194.0
6504,1964,1960,71,The Way You Do the Things You Do,The Temptations,the way you do the things you do,the temptations,genius,https://genius.com/The-temptations-the-way-you-do-the-things-you-do-lyrics,339.0
6505,1964,1960,72,Anyone Who Had a Heart,Dionne Warwick,anyone who had a heart,dionne warwick,genius,https://genius.com/Dionne-warwick-anyone-who-had-a-heart-lyrics,263.0
6506,1964,1960,73,I Love You More and More Every Day,Al Martino,i love you more and more every day,al martino,genius,https://genius.com/Al-martino-i-love-you-more-and-more-every-day-lyrics,113.0
6507,1964,1960,74,It's Over,Roy Orbison,its over,roy orbison,genius,https://genius.com/Roy-orbison-its-over-lyrics,123.0
6508,1964,1960,75,Ronnie,The Four Seasons,ronnie,the four seasons,genius,https://genius.com/The-four-seasons-ronnie-lyrics,148.0
6509,1964,1960,76,Surfin' Bird,The Trashmen,surfin bird,the trashmen,azlyrics,https://www.azlyrics.com/lyrics/trashmen/surfinbird.html,404.0
6510,1964,1960,77,What Kind of Fool (Do You Think I Am),The Tams,what kind of fool do you think i am,the tams,genius,https://genius.com/The-tams-what-kind-of-fool-do-you-think-i-am-lyrics,215.0
6511,1964,1960,78,The Door Is Still Open to My Heart,Dean Martin,the door is still open to my heart,dean martin,genius,https://genius.com/Dean-martin-the-door-is-still-open-to-my-heart-lyrics,141.0
6512,1964,1960,79,You Really Got Me,The Kinks,you really got me,the kinks,azlyrics,https://www.azlyrics.com/lyrics/kinks/youreallygotme.html,226.0
6513,1964,1960,80,The Shelter of Your Arms,Sammy Davis Jr.,the shelter of your arms,sammy davis jr,genius,https://genius.com/Sammy-davis-jr-the-shelter-of-your-arms-lyrics,213.0
6514,1964,1960,81,I'm So Proud,The Impressions,im so proud,the impressions,genius,https://genius.com/The-impressions-im-so-proud-lyrics,159.0
6515,1964,1960,82,I Wanna Love Him So Bad,The Jelly Beans,i wanna love him so bad,the jelly beans,genius,https://genius.com/The-jelly-beans-i-wanna-love-him-so-bad-lyrics,137.0
6516,1964,1960,83,Dang Me,Roger Miller,dang me,roger miller,genius,https://genius.com/Roger-miller-dang-me-lyrics,166.0
6518,1964,1960,85,(You Don't Know) How Glad I Am,Nancy Wilson,you dont know how glad i am,nancy wilson,genius,https://genius.com/Nancy-wilson-you-dont-know-how-glad-i-am-lyrics,210.0
6520,1964,1960,87,Don't Throw Your Love Away,The Searchers,dont throw your love away,the searchers,genius,https://genius.com/The-searchers-dont-throw-your-love-away-lyrics,160.0
6521,1964,1960,88,Hi-Heel Sneakers,Tommy Tucker,hiheel sneakers,tommy tucker,genius,https://genius.com/Tommy-tucker-hi-heel-sneakers-lyrics,156.0
6522,1964,1960,89,How Do You Do It?,Gerry and the Pacemakers,how do you do it,gerry and the pacemakers,genius,https://genius.com/Gerry-and-the-pacemakers-how-do-you-do-it-lyrics,169.0
6524,1964,1960,91,Do You Love Me,The Dave Clark Five,do you love me,the dave clark five,genius,https://genius.com/The-dave-clark-five-do-you-love-me-lyrics,316.0
6525,1964,1960,92,Shangri-La,Robert Maxwell,shangrila,robert maxwell,genius,https://genius.com/Robert-maxwell-his-harp-and-orchestra-shangri-la-lyrics,84.0
6526,1964,1960,93,Haunted House,Jumpin' Gene Simmons,haunted house,jumpin gene simmons,genius,https://genius.com/Jumpin-gene-simmons-haunted-house-lyrics,259.0
6527,1964,1960,94,Steal Away,Jimmy Hughes,steal away,jimmy hughes,genius,https://genius.com/Jimmy-hughes-steal-away-lyrics,162.0
6528,1964,1960,95,I Saw Her Standing There,The Beatles,i saw her standing there,the beatles,genius,https://genius.com/The-beatles-i-saw-her-standing-there-lyrics,189.0
6529,1964,1960,96,A Fool Never Learns,Andy Williams,a fool never learns,andy williams,genius,https://genius.com/Andy-williams-a-fool-never-learns-lyrics,226.0
6531,1964,1960,98,There! I've Said It Again,Bobby Vinton,there ive said it again,bobby vinton,genius,https://genius.com/Bobby-vinton-there-ive-said-it-again-lyrics,137.0
6532,1964,1960,99,Louie Louie,The Kingsmen,louie louie,the kingsmen,azlyrics,https://www.azlyrics.com/lyrics/kingsmen/louielouie.html,205.0
6533,1964,1960,100,Needles and Pins,The Searchers,needles and pins,the searchers,azlyrics,https://www.azlyrics.com/lyrics/searchers/needlesandpins.html,200.0
6534,1965,1960,1,Wooly Bully,Sam the Sham and the Pharaohs,wooly bully,sam the sham and the pharaohs,genius,https://genius.com/Sam-the-sham-and-the-pharaohs-wooly-bully-lyrics,173.0
6535,1965,1960,2,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,i cant help myself sugar pie honey bunch,four tops,genius,https://genius.com/The-four-tops-i-cant-help-myself-sugar-pie-honey-bunch-lyrics,278.0
6536,1965,1960,3,(I Can't Get No) Satisfaction,The Rolling Stones,i cant get no satisfaction,the rolling stones,azlyrics,https://www.azlyrics.com/lyrics/rollingstones/icantgetnosatisfaction.html,261.0
6537,1965,1960,4,You Were on My Mind,We Five,you were on my mind,we five,genius,https://genius.com/We-five-you-were-on-my-mind-lyrics,154.0
